,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
1634,,,3475,3475,3475.0, 36 months,14.47,119.57,C,C2,,,MORTGAGE,69000.0,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,114xx,NY,37.87,1.0,Aug-1975,0.0,7.0,,9.0,0.0,10571,42.3,22.0,w,3318.73,3318.73,234.95,234.95,156.27,78.68,0.0,0.0,0.0,Feb-2019,119.57,Mar-2019,Feb-2019,0.0,24.0,1,Individual,,,,0.0,0.0,371214.0,1.0,1.0,0.0,0.0,74.0,386.0,3.0,1.0,1.0,2901.0,27.0,25000.0,0.0,1.0,0.0,1.0,41246.0,13803.0,22.5,0.0,0.0,122.0,460.0,4.0,4.0,3.0,4.0,32.0,,7.0,6.0,3.0,5.0,4.0,9.0,3.0,6.0,15.0,5.0,9.0,0.0,0.0,0.0,1.0,59.1,50.0,0.0,0.0,381291.0,51469.0,17800.0,15524.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1635,,,30000,30000,30000.0, 60 months,8.19,611.03,A,A4,Deputy,2 years,MORTGAGE,100000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,335xx,FL,18.02,0.0,Sep-2004,0.0,,,17.0,0.0,31720,38.5,32.0,w,29184.67,29184.67,1201.58,1201.58,815.33,386.25,0.0,0.0,0.0,Feb-2019,611.03,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,280166.0,0.0,7.0,0.0,0.0,29.0,38751.0,56.0,3.0,4.0,10678.0,47.0,82400.0,0.0,1.0,0.0,6.0,16480.0,50680.0,38.5,0.0,0.0,171.0,107.0,7.0,7.0,4.0,7.0,,21.0,,0.0,5.0,5.0,9.0,10.0,16.0,9.0,12.0,5.0,17.0,0.0,0.0,0.0,3.0,100.0,22.2,0.0,0.0,365640.0,70471.0,82400.0,68699.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1636,,,20000,20000,20000.0, 36 months,7.56,622.68,A,A3,sales,5 years,MORTGAGE,275000.0,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,334xx,FL,6.19,0.0,Jun-1992,0.0,,62.0,20.0,1.0,230,0.3,32.0,w,19503.32,19503.32,643.68,643.68,496.68,147.0,0.0,0.0,0.0,Feb-2019,656.28,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,25650.0,1.0,2.0,0.0,2.0,13.0,25420.0,58.0,2.0,3.0,171.0,20.0,81700.0,1.0,2.0,0.0,5.0,1350.0,74414.0,0.2,0.0,0.0,56.0,318.0,2.0,2.0,2.0,2.0,,13.0,,0.0,2.0,3.0,13.0,16.0,5.0,18.0,25.0,3.0,19.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,125709.0,25650.0,74600.0,44009.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1637,,,20000,20000,20000.0, 36 months,11.31,657.72,B,B3,general manager,5 years,MORTGAGE,20000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,115xx,NY,6.06,0.0,Jun-1997,3.0,,,5.0,0.0,4472,53.9,8.0,w,19057.14,19057.14,1296.59,1296.59,942.86,353.73,0.0,0.0,0.0,Feb-2019,657.72,Mar-2019,Feb-2019,0.0,,1,Joint App,88000.0,3.75,Source Verified,0.0,0.0,351083.0,2.0,0.0,0.0,0.0,170.0,0.0,,2.0,2.0,2893.0,54.0,8300.0,0.0,0.0,4.0,3.0,70217.0,3828.0,53.9,0.0,0.0,170.0,258.0,5.0,5.0,1.0,5.0,,0.0,,0.0,4.0,4.0,4.0,5.0,1.0,4.0,6.0,4.0,5.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,356300.0,4472.0,8300.0,0.0,10289.0,Sep-2007,1.0,2.0,5.0,49.7,0.0,17.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1638,,,12000,12000,12000.0, 36 months,10.33,389.07,B,B1,,,RENT,15000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,371xx,TN,46.56,0.0,Apr-2007,0.0,,,16.0,0.0,3494,28.4,41.0,w,11664.0,11664.0,476.75,476.75,336.0,140.75,0.0,0.0,0.0,Feb-2019,437.08,Mar-2019,Feb-2019,0.0,,1,Joint App,67000.0,22.67,Not Verified,0.0,0.0,75939.0,0.0,13.0,0.0,2.0,23.0,72445.0,118.0,1.0,1.0,2027.0,103.0,12300.0,0.0,4.0,0.0,3.0,4746.0,1973.0,50.7,0.0,0.0,135.0,140.0,11.0,11.0,0.0,11.0,,,,0.0,1.0,3.0,1.0,5.0,32.0,3.0,9.0,3.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,73688.0,75939.0,4000.0,61388.0,18587.0,Sep-2015,2.0,0.0,9.0,64.7,1.0,9.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1639,,,14000,14000,14000.0, 36 months,11.8,463.67,B,B4,Pastor,5 years,RENT,40000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,989xx,WA,24.24,0.0,Sep-2006,0.0,51.0,,8.0,0.0,8972,21.4,19.0,w,13344.79,13344.79,913.57,913.57,655.21,258.36,0.0,0.0,0.0,Feb-2019,463.67,Mar-2019,Feb-2019,0.0,,1,Joint App,290000.0,15.91,Not Verified,0.0,0.0,42077.0,0.0,1.0,0.0,1.0,13.0,33105.0,,0.0,5.0,4266.0,21.0,42000.0,0.0,0.0,0.0,6.0,5260.0,23711.0,15.3,0.0,0.0,76.0,147.0,16.0,13.0,0.0,16.0,,13.0,,0.0,2.0,3.0,3.0,8.0,3.0,7.0,16.0,3.0,8.0,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0,81324.0,42077.0,28000.0,39324.0,16095.0,May-2011,0.0,0.0,22.0,8.5,4.0,19.0,0.0,0.0,67.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1640,,,10000,10000,10000.0, 36 months,8.81,317.12,A,A5,Cleaner ,2 years,RENT,26000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,805xx,CO,24.7,0.0,May-2007,1.0,64.0,64.0,6.0,1.0,4272,23.5,10.0,w,9510.8,9510.8,626.9,626.9,489.2,137.7,0.0,0.0,0.0,Feb-2019,317.12,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,11906.0,0.0,2.0,1.0,2.0,12.0,7634.0,63.0,0.0,0.0,2171.0,39.0,18200.0,0.0,2.0,3.0,2.0,1984.0,6329.0,25.5,0.0,0.0,139.0,60.0,46.0,12.0,0.0,60.0,,1.0,,0.0,1.0,4.0,1.0,1.0,6.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,90.0,0.0,1.0,0.0,30353.0,11906.0,8500.0,12153.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1641,,,11575,11575,11575.0, 36 months,15.02,401.37,C,C3,Franchise owner,7 years,MORTGAGE,64000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,347xx,FL,57.53,0.0,Oct-2003,2.0,,,11.0,0.0,12474,82.1,18.0,f,11058.81,11058.81,788.25,788.25,516.19,272.06,0.0,0.0,0.0,Feb-2019,401.37,Mar-2019,Feb-2019,0.0,,1,Joint App,224000.0,20.68,Source Verified,0.0,0.0,902954.0,2.0,4.0,0.0,2.0,13.0,129179.0,78.0,1.0,1.0,3073.0,80.0,15200.0,9.0,0.0,9.0,4.0,82087.0,214.0,96.8,0.0,0.0,182.0,89.0,4.0,4.0,3.0,50.0,,1.0,,0.0,3.0,5.0,3.0,4.0,9.0,5.0,6.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,953229.0,141653.0,6700.0,158090.0,57085.0,Aug-1999,3.0,3.0,17.0,80.7,4.0,15.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1642,,,10500,10500,10500.0, 36 months,7.02,324.31,A,A2,Nursing attendant ,< 1 year,RENT,350000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,112xx,NY,2.47,0.0,Dec-2014,0.0,,,12.0,0.0,8228,35.8,16.0,w,9972.69,9972.69,642.48,642.48,527.31,115.17,0.0,0.0,0.0,Feb-2019,324.31,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,587.0,25456.0,0.0,1.0,1.0,1.0,9.0,17228.0,92.0,1.0,2.0,2896.0,61.0,23000.0,8.0,0.0,3.0,3.0,2121.0,6475.0,53.8,0.0,0.0,9.0,48.0,12.0,9.0,0.0,26.0,,9.0,,0.0,5.0,6.0,6.0,7.0,1.0,11.0,15.0,6.0,12.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,41731.0,25456.0,14000.0,18731.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1643,,,27500,27500,27500.0, 60 months,10.72,594.09,B,B2,Accountant,2 years,MORTGAGE,65000.0,Source Verified,Dec-2018,Current,n,,,car,Car financing,553xx,MN,18.19,1.0,Jul-2001,0.0,17.0,,10.0,0.0,340,1.4,16.0,w,26800.04,26800.04,1114.48,1114.48,699.96,414.52,0.0,0.0,0.0,Feb-2019,594.09,Mar-2019,Feb-2019,0.0,17.0,1,Individual,,,,0.0,0.0,215143.0,0.0,7.0,1.0,3.0,12.0,53139.0,94.0,0.0,0.0,340.0,66.0,24500.0,3.0,0.0,4.0,3.0,21514.0,24160.0,1.4,0.0,0.0,209.0,177.0,61.0,12.0,2.0,61.0,,1.0,,2.0,1.0,1.0,2.0,3.0,9.0,2.0,5.0,1.0,10.0,0.0,0.0,1.0,1.0,81.3,0.0,0.0,0.0,280860.0,53479.0,24500.0,56860.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1644,,,18000,18000,18000.0, 60 months,10.33,385.38,B,B1,HR Leadership Associate,1 year,RENT,65000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,067xx,CT,8.53,0.0,Aug-2012,1.0,,,14.0,0.0,5061,8.8,22.0,w,17537.16,17537.16,755.26,755.26,462.84,292.42,0.0,0.0,0.0,Feb-2019,385.38,Mar-2019,Feb-2019,0.0,,1,Joint App,107000.0,10.89,Not Verified,0.0,0.0,30481.0,0.0,1.0,0.0,0.0,76.0,25420.0,94.0,0.0,1.0,4880.0,36.0,57400.0,0.0,0.0,1.0,1.0,2177.0,40739.0,11.1,0.0,0.0,76.0,69.0,16.0,16.0,0.0,16.0,,1.0,,0.0,2.0,2.0,8.0,11.0,1.0,13.0,21.0,2.0,14.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,84400.0,30481.0,45800.0,27000.0,10280.0,May-2014,0.0,0.0,17.0,18.3,14.0,4.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1645,,,27000,27000,27000.0, 60 months,8.19,549.93,A,A4,Director of Property Development ,3 years,MORTGAGE,130000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,379xx,TN,14.88,0.0,Nov-2002,1.0,,,11.0,0.0,25998,41.6,16.0,w,26266.19,26266.19,1081.43,1081.43,733.81,347.62,0.0,0.0,0.0,Feb-2019,549.93,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,243363.0,3.0,2.0,1.0,2.0,4.0,59901.0,97.0,1.0,1.0,13125.0,60.0,62500.0,1.0,1.0,2.0,4.0,22124.0,32402.0,44.5,0.0,0.0,50.0,193.0,2.0,2.0,4.0,2.0,,4.0,,0.0,3.0,3.0,6.0,7.0,3.0,8.0,9.0,3.0,11.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,289824.0,85899.0,58400.0,67324.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1646,,,20500,20500,20500.0, 36 months,8.19,644.2,A,A4,Support Technician ,3 years,RENT,49000.0,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,770xx,TX,1.22,0.0,Nov-2012,0.0,,,6.0,0.0,84,0.3,10.0,w,19487.98,19487.98,1274.41,1274.41,1012.02,262.39,0.0,0.0,0.0,Feb-2019,644.2,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,84.0,1.0,0.0,0.0,0.0,64.0,0.0,,2.0,2.0,59.0,0.0,27000.0,0.0,0.0,1.0,2.0,14.0,20916.0,0.4,0.0,0.0,73.0,67.0,4.0,4.0,0.0,10.0,,10.0,,0.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,27000.0,84.0,21000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1647,,,40000,40000,40000.0, 36 months,7.02,1235.45,A,A2,Lead Consultant,4 years,MORTGAGE,155000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,15.45,0.0,Aug-2008,0.0,,,9.0,0.0,38546,46.2,11.0,w,37991.24,37991.24,2447.5,2447.5,2008.76,438.74,0.0,0.0,0.0,Feb-2019,1235.45,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,369150.0,1.0,1.0,0.0,0.0,42.0,18301.0,,1.0,1.0,15662.0,46.0,83400.0,0.0,0.0,0.0,1.0,46144.0,44854.0,46.2,0.0,0.0,66.0,124.0,5.0,5.0,1.0,5.0,,,,0.0,6.0,6.0,6.0,7.0,2.0,7.0,8.0,6.0,9.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,462767.0,56847.0,83400.0,49748.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1648,,,30000,30000,30000.0, 60 months,8.19,611.03,A,A4,Package car driver,4 years,MORTGAGE,100000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,112xx,NY,13.26,0.0,Nov-1996,0.0,,,8.0,0.0,34925,72.5,9.0,w,29184.67,29184.67,1201.58,1201.58,815.33,386.25,0.0,0.0,0.0,Feb-2019,611.03,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,222310.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,18505.0,73.0,48200.0,0.0,0.0,0.0,1.0,31759.0,2069.0,94.1,0.0,0.0,,265.0,0.0,0.0,1.0,35.0,,,,0.0,3.0,6.0,4.0,5.0,0.0,7.0,8.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,288200.0,34925.0,34900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1649,,,12000,12000,12000.0, 36 months,8.81,380.54,A,A5,Teacher,10+ years,MORTGAGE,50000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,624xx,IL,44.43,0.0,Feb-1996,0.0,33.0,,17.0,0.0,49230,48.5,42.0,w,11412.97,11412.97,752.27,752.27,587.03,165.24,0.0,0.0,0.0,Feb-2019,380.54,Mar-2019,Feb-2019,0.0,,1,Joint App,85000.0,32.17,Source Verified,0.0,0.0,169715.0,1.0,9.0,2.0,3.0,8.0,46176.0,58.0,1.0,1.0,14471.0,55.0,74100.0,3.0,5.0,2.0,4.0,9983.0,7688.0,68.1,0.0,0.0,199.0,274.0,5.0,5.0,4.0,53.0,33.0,6.0,33.0,0.0,2.0,4.0,3.0,7.0,23.0,7.0,15.0,4.0,17.0,0.0,0.0,0.0,3.0,95.2,66.7,0.0,0.0,240643.0,95406.0,24100.0,79343.0,37064.0,May-2007,0.0,4.0,12.0,55.9,4.0,15.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1650,,,40000,40000,40000.0, 60 months,8.19,814.7,A,A4,Procurement Director,10+ years,MORTGAGE,160000.0,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,300xx,GA,22.58,0.0,Aug-1994,0.0,56.0,,9.0,0.0,81054,68.2,26.0,w,38912.9,38912.9,1602.1,1602.1,1087.1,515.0,0.0,0.0,0.0,Feb-2019,814.7,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,568397.0,0.0,1.0,0.0,1.0,24.0,27630.0,,0.0,2.0,44251.0,68.0,98000.0,0.0,0.0,1.0,5.0,63155.0,1587.0,94.9,0.0,0.0,292.0,130.0,16.0,16.0,5.0,53.0,,0.0,,0.0,5.0,7.0,5.0,6.0,10.0,7.0,11.0,7.0,9.0,0.0,0.0,0.0,0.0,92.3,80.0,0.0,0.0,607406.0,108684.0,80200.0,40000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1651,,,16000,16000,16000.0, 60 months,8.19,325.88,A,A4,Systems Administrator,10+ years,MORTGAGE,153000.0,Not Verified,Dec-2018,Fully Paid,n,,,credit_card,Credit card refinancing,801xx,CO,22.49,0.0,Oct-2002,1.0,,,13.0,0.0,104204,22.9,44.0,w,0.0,0.0,16054.6,16054.6,16000.0,54.6,0.0,0.0,0.0,Jan-2019,16065.52,,Dec-2018,0.0,,1,Individual,,,,0.0,0.0,494218.0,1.0,3.0,1.0,1.0,5.0,67434.0,23.0,1.0,3.0,14436.0,23.0,163000.0,2.0,12.0,3.0,4.0,38017.0,32775.0,32.0,0.0,0.0,180.0,194.0,7.0,5.0,5.0,23.0,,0.0,,0.0,3.0,5.0,4.0,9.0,16.0,9.0,23.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,626729.0,171638.0,48200.0,115729.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
1652,,,12000,12000,12000.0, 36 months,11.8,397.43,B,B4,Clinical Team Leader,10+ years,MORTGAGE,100000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,773xx,TX,30.73,0.0,Jan-1991,1.0,73.0,,13.0,0.0,35800,72.9,37.0,w,11438.39,11438.39,783.06,783.06,561.61,221.45,0.0,0.0,0.0,Feb-2019,397.43,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,149287.0,2.0,5.0,2.0,2.0,2.0,113487.0,72.0,0.0,1.0,8919.0,73.0,50900.0,0.0,4.0,2.0,3.0,11484.0,10758.0,72.5,0.0,0.0,175.0,334.0,18.0,2.0,5.0,18.0,,4.0,,0.0,5.0,6.0,6.0,12.0,15.0,8.0,17.0,6.0,13.0,0.0,0.0,0.0,2.0,97.2,33.3,0.0,0.0,179836.0,149287.0,34400.0,128936.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1653,,,16000,16000,16000.0, 36 months,8.81,507.39,A,A5,REGIONAL COUNSELOR ,10+ years,MORTGAGE,81300.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,234xx,VA,15.25,0.0,Jun-2003,1.0,58.0,,9.0,0.0,6825,47.7,17.0,w,15217.29,15217.29,1003.03,1003.03,782.71,220.32,0.0,0.0,0.0,Feb-2019,507.39,Mar-2019,Feb-2019,0.0,65.0,1,Individual,,,,0.0,0.0,426213.0,1.0,2.0,0.0,1.0,14.0,14432.0,58.0,2.0,3.0,0.0,54.0,14300.0,0.0,4.0,1.0,5.0,47357.0,2800.0,0.0,0.0,0.0,186.0,142.0,3.0,3.0,2.0,3.0,,3.0,65.0,2.0,0.0,3.0,2.0,2.0,7.0,6.0,8.0,3.0,9.0,0.0,0.0,0.0,2.0,82.4,0.0,0.0,0.0,452500.0,21257.0,2800.0,25000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1654,,,6500,6500,6500.0, 36 months,17.97,234.9,D,D1,Labor Steward,1 year,OWN,38138.0,Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,021xx,MA,11.52,4.0,Mar-2007,0.0,14.0,,6.0,0.0,1802,34.4,21.0,f,6222.82,6222.82,460.07,460.07,277.18,182.89,0.0,0.0,0.0,Feb-2019,234.9,Mar-2019,Feb-2019,0.0,17.0,1,Individual,,,,0.0,0.0,8987.0,0.0,1.0,0.0,0.0,29.0,7185.0,60.0,0.0,2.0,800.0,54.0,5100.0,0.0,2.0,2.0,2.0,1498.0,1977.0,47.9,0.0,0.0,125.0,141.0,24.0,24.0,4.0,24.0,21.0,6.0,14.0,1.0,3.0,4.0,3.0,5.0,8.0,5.0,9.0,4.0,6.0,0.0,0.0,1.0,0.0,68.4,0.0,0.0,0.0,17064.0,8987.0,3500.0,11964.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1655,,,10000,10000,10000.0, 36 months,8.81,317.12,A,A5,HR Manager,10+ years,MORTGAGE,60000.0,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,532xx,WI,21.12,0.0,Aug-1994,1.0,,,12.0,0.0,30798,39.6,22.0,w,9510.8,9510.8,626.9,626.9,489.2,137.7,0.0,0.0,0.0,Feb-2019,317.12,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,107188.0,2.0,2.0,0.0,1.0,14.0,12515.0,41.0,3.0,3.0,8999.0,40.0,77800.0,1.0,1.0,1.0,4.0,8932.0,40402.0,43.3,0.0,0.0,131.0,292.0,3.0,3.0,2.0,3.0,,3.0,,0.0,5.0,5.0,5.0,5.0,7.0,8.0,11.0,5.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,211174.0,43313.0,71200.0,30374.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1656,,,30000,30000,30000.0, 36 months,8.81,951.35,A,A5,Service Director and building and zoning,10+ years,MORTGAGE,117000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,440xx,OH,21.0,0.0,Nov-2001,0.0,,,17.0,0.0,14901,24.2,30.0,w,28532.43,28532.43,1880.68,1880.68,1467.57,413.11,0.0,0.0,0.0,Feb-2019,951.35,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,253067.0,0.0,4.0,0.0,1.0,23.0,70809.0,63.0,1.0,2.0,12365.0,38.0,61600.0,1.0,1.0,3.0,3.0,14886.0,30554.0,31.5,0.0,0.0,155.0,128.0,7.0,7.0,3.0,20.0,,1.0,,0.0,5.0,6.0,7.0,8.0,15.0,11.0,12.0,6.0,17.0,0.0,0.0,0.0,1.0,100.0,14.3,0.0,0.0,376162.0,85710.0,44600.0,112487.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1657,,,20000,20000,20000.0, 36 months,18.94,732.52,D,D2,Owner,10+ years,RENT,90000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,064xx,CT,13.79,1.0,Jun-2006,0.0,9.0,62.0,18.0,1.0,17822,36.2,21.0,w,19159.71,19159.71,1433.47,1433.47,840.29,593.18,0.0,0.0,0.0,Feb-2019,732.52,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,24656.0,0.0,1.0,0.0,0.0,42.0,6834.0,47.0,2.0,11.0,7200.0,39.0,49300.0,1.0,0.0,3.0,11.0,1370.0,23079.0,36.2,0.0,0.0,150.0,59.0,12.0,12.0,0.0,13.0,9.0,9.0,9.0,0.0,5.0,8.0,11.0,11.0,3.0,17.0,18.0,8.0,18.0,0.0,0.0,0.0,2.0,95.2,9.1,1.0,0.0,63909.0,24656.0,36200.0,14609.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1658,,,25600,25600,25600.0, 36 months,20.89,963.04,D,D4,teacher,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,620xx,IL,24.57,0.0,Aug-1985,0.0,58.0,,9.0,0.0,18673,96.0,15.0,w,24556.22,24556.22,1881.51,1881.51,1043.78,837.73,0.0,0.0,0.0,Feb-2019,963.04,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,100315.0,0.0,3.0,1.0,3.0,11.0,30673.0,71.0,1.0,1.0,6892.0,96.0,19400.0,0.0,1.0,1.0,4.0,11146.0,6850.0,99.0,0.0,0.0,129.0,400.0,8.0,8.0,2.0,8.0,58.0,8.0,58.0,0.0,2.0,5.0,4.0,5.0,4.0,5.0,9.0,4.0,9.0,,0.0,0.0,2.0,87.0,100.0,0.0,0.0,136800.0,49346.0,13700.0,43000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
